311.865, 129.492, 3.551,  3.620 False
311.746, 129.492, 3.584,  3.653 False
311.626, 129.492, 3.617,  3.686 False
311.504, 129.492, 3.650,  3.719 False
311.382, 129.492, 3.683,  3.752 False
311.258, 129.492, 3.716,  3.785 False
311.133, 129.492, 3.749,  3.818 False
311.008, 129.492, 3.783,  3.851 False
310.881, 129.492, 3.816,  3.884 False
310.753, 129.492, 3.848,  3.917 False
310.624, 129.492, 3.881,  3.950 False
310.493, 129.492, 3.912,  3.983 False
310.362, 129.492, 3.944,  4.016 False
310.230, 129.492, 3.975,  4.049 False
310.097, 129.492, 4.007,  4.082 False
309.962, 129.492, 4.037,  4.115 False
309.827, 129.492, 4.069,  4.148 False
309.691, 129.492, 4.100,  4.181 False
309.553, 129.492, 4.131,  4.214 False
309.415, 129.492, 4.162,  4.247 False
309.275, 129.492, 4.194,  4.280 False
309.135, 129.492, 4.225,  4.313 False
308.993, 129.492, 4.257,  4.346 False
308.850, 129.492, 4.288,  4.379 False
308.707, 129.492, 4.319,  4.412 False
308.562, 129.492, 4.351,  4.445 False
308.416, 129.492, 4.383,  4.478 False
308.269, 129.492, 4.414,  4.511 False
308.121, 129.492, 4.445,  4.544 False
307.972, 129.492, 4.476,  4.577 False
307.822, 129.492, 4.507,  4.610 False
307.671, 129.492, 4.538,  4.643 False
307.519, 129.492, 4.569,  4.676 False
307.366, 129.492, 4.600,  4.709 False
307.212, 129.492, 4.631,  4.742 False
307.057, 129.492, 4.662,  4.775 False
306.901, 129.492, 4.692,  4.808 False
306.744, 129.493, 4.723,  4.841 False
306.586, 129.494, 4.752,  4.874 False
306.426, 129.497, 4.782,  4.907 False
306.266, 129.500, 4.813,  4.940 False
306.105, 129.503, 4.845,  4.973 False
305.943, 129.507, 4.875,  5.006 False
305.780, 129.510, 4.906,  5.039 False
305.615, 129.515, 4.937,  5.072 False
305.450, 129.519, 4.969,  5.105 False
305.284, 129.524, 4.999,  5.138 False
305.116, 129.529, 5.030,  5.171 False
304.948, 129.535, 5.061,  5.204 False
304.778, 129.541, 5.092,  5.237 False
304.608, 129.548, 5.122,  5.270 False
304.437, 129.554, 5.152,  5.303 False
304.264, 129.562, 5.180,  5.336 False
304.092, 129.570, 5.200,  5.369 False
303.918, 129.578, 5.213,  5.402 False
303.745, 129.587, 5.219,  5.435 False
303.571, 129.594, 5.224,  5.468 False
303.397, 129.602, 5.233,  5.501 False
303.223, 129.609, 5.250,  5.534 False
303.047, 129.617, 5.274,  5.567 False
302.871, 129.626, 5.305,  5.600 False
302.693, 129.634, 5.340,  5.633 False
302.514, 129.642, 5.379,  5.666 False
302.334, 129.651, 5.418,  5.699 False
302.152, 129.659, 5.458,  5.732 False
301.970, 129.667, 5.498,  5.765 False
301.785, 129.676, 5.539,  5.798 False
301.600, 129.686, 5.578,  5.831 False
301.413, 129.695, 5.617,  5.864 False
301.225, 129.704, 5.655,  5.897 False
301.036, 129.715, 5.693,  5.930 False
300.846, 129.725, 5.730,  5.963 False
300.654, 129.735, 5.766,  5.996 False
300.461, 129.745, 5.802,  6.029 False
300.267, 129.756, 5.837,  6.062 False
300.072, 129.766, 5.872,  6.095 False
299.876, 129.776, 5.907,  6.128 False
299.678, 129.787, 5.941,  6.161 False
299.480, 129.797, 5.975,  6.194 False
299.280, 129.808, 6.009,  6.227 False
299.079, 129.819, 6.043,  6.260 False
298.877, 129.830, 6.076,  6.293 False
298.674, 129.841, 6.110,  6.326 False
298.470, 129.853, 6.143,  6.359 False
298.265, 129.864, 6.176,  6.392 False
298.059, 129.876, 6.208,  6.425 False
297.852, 129.888, 6.240,  6.458 False
297.643, 129.900, 6.272,  6.491 False
297.434, 129.911, 6.304,  6.524 False
297.223, 129.923, 6.336,  6.557 False
297.012, 129.935, 6.368,  6.590 False
296.799, 129.948, 6.399,  6.623 False
296.585, 129.960, 6.431,  6.656 False
296.371, 129.972, 6.462,  6.689 False
296.155, 129.985, 6.494,  6.722 False
295.938, 129.997, 6.525,  6.755 False
295.720, 130.010, 6.557,  6.788 False
295.501, 130.022, 6.588,  6.821 False
295.281, 130.035, 6.619,  6.854 False
295.060, 130.048, 6.650,  6.887 False
294.838, 130.061, 6.681,  6.920 False
294.615, 130.074, 6.711,  6.953 False
294.391, 130.087, 6.741,  6.986 False
294.166, 130.100, 6.770,  7.019 False
293.940, 130.115, 6.800,  7.052 False
293.714, 130.130, 6.829,  7.085 False
293.486, 130.145, 6.859,  7.118 False
293.257, 130.161, 6.888,  7.151 False
293.027, 130.176, 6.918,  7.184 False
292.796, 130.191, 6.948,  7.217 False
292.565, 130.205, 6.978,  7.250 False
292.332, 130.220, 7.007,  7.283 False
292.098, 130.235, 7.037,  7.316 False
291.863, 130.250, 7.065,  7.349 False
291.627, 130.265, 7.095,  7.382 False
291.391, 130.280, 7.123,  7.415 False
291.153, 130.297, 7.153,  7.448 False
290.915, 130.313, 7.182,  7.481 False
290.675, 130.328, 7.212,  7.514 False
290.434, 130.344, 7.241,  7.547 False
290.193, 130.360, 7.271,  7.580 False
289.950, 130.375, 7.301,  7.613 False
289.707, 130.391, 7.331,  7.646 False
289.462, 130.406, 7.360,  7.679 False
289.216, 130.422, 7.389,  7.712 False
288.970, 130.438, 7.418,  7.745 False
288.722, 130.453, 7.447,  7.778 False
288.474, 130.469, 7.476,  7.811 False
288.225, 130.484, 7.505,  7.844 False
287.974, 130.500, 7.533,  7.877 False
287.723, 130.516, 7.563,  7.910 False
287.471, 130.531, 7.591,  7.943 False
287.217, 130.547, 7.621,  7.976 False
286.963, 130.562, 7.649,  8.009 False
286.708, 130.578, 7.679,  8.042 False
286.452, 130.593, 7.708,  8.075 False
286.194, 130.609, 7.737,  8.108 False
285.936, 130.624, 7.766,  8.141 False
285.677, 130.640, 7.797,  8.174 False
285.417, 130.655, 7.825,  8.207 False
285.156, 130.670, 7.855,  8.240 False
284.894, 130.685, 7.884,  8.273 False
284.630, 130.699, 7.913,  8.306 False
284.366, 130.713, 7.942,  8.339 False
284.101, 130.727, 7.973,  8.372 False
283.835, 130.740, 8.002,  8.405 False
283.568, 130.753, 8.032,  8.438 False
283.300, 130.766, 8.061,  8.471 False
283.030, 130.777, 8.091,  8.504 False
282.760, 130.787, 8.119,  8.537 False
282.489, 130.796, 8.149,  8.570 False
282.217, 130.804, 8.178,  8.603 False
281.943, 130.811, 8.208,  8.636 False
281.669, 130.817, 8.234,  8.669 False
281.394, 130.824, 8.255,  8.702 False
281.119, 130.831, 8.271,  8.735 False
280.843, 130.838, 8.283,  8.768 False
280.567, 130.845, 8.293,  8.801 False
280.291, 130.850, 8.301,  8.834 False
280.014, 130.856, 8.308,  8.867 False
279.737, 130.861, 8.314,  8.900 False
279.460, 130.866, 8.319,  8.933 False
279.183, 130.871, 8.324,  8.966 False
278.905, 130.875, 8.327,  8.999 False
278.628, 130.879, 8.330,  9.032 False
278.350, 130.883, 8.333,  9.065 False
278.073, 130.887, 8.336,  9.098 False
277.795, 130.890, 8.338,  9.131 False
277.517, 130.892, 8.340,  9.164 False
277.239, 130.895, 8.341,  9.197 False
276.961, 130.898, 8.343,  9.230 False
276.683, 130.899, 8.344,  9.263 False
276.405, 130.899, 8.345,  9.296 False
276.127, 130.900, 8.346,  9.329 False
275.849, 130.900, 8.347,  9.362 False
275.570, 130.900, 8.347,  9.395 False
275.292, 130.900, 8.348,  9.428 False
275.014, 130.899, 8.349,  9.461 False
274.736, 130.898, 8.349,  9.494 False
274.457, 130.897, 8.350,  9.527 False
274.179, 130.896, 8.350,  9.560 False
273.901, 130.895, 8.350,  9.593 False
273.622, 130.893, 8.350,  9.626 False
273.344, 130.891, 8.350,  9.659 False
273.066, 130.888, 8.350,  9.692 False
272.788, 130.886, 8.350,  9.725 False
272.509, 130.883, 8.350,  9.758 False
272.231, 130.880, 8.351,  9.791 False
271.953, 130.876, 8.351,  9.824 False
271.674, 130.873, 8.350,  9.857 False
271.396, 130.869, 8.350,  9.890 False
271.118, 130.865, 8.350,  9.923 False
270.839, 130.861, 8.350,  9.956 False
270.561, 130.856, 8.350,  9.989 False
270.283, 130.852, 8.350, 10.022 False
270.005, 130.847, 8.349, 10.055 False
269.726, 130.842, 8.349, 10.088 False
269.448, 130.837, 8.349, 10.121 False
269.170, 130.832, 8.349, 10.154 False
268.892, 130.826, 8.349, 10.187 False
268.613, 130.821, 8.348, 10.220 False
268.335, 130.815, 8.348, 10.253 False
268.057, 130.809, 8.348, 10.286 False
267.779, 130.803, 8.348, 10.319 False
267.501, 130.797, 8.347, 10.352 False
267.223, 130.791, 8.347, 10.385 False
266.944, 130.784, 8.347, 10.418 False
266.666, 130.777, 8.347, 10.451 False
266.388, 130.770, 8.346, 10.484 False
266.110, 130.763, 8.346, 10.517 False
265.832, 130.756, 8.346, 10.550 False
265.554, 130.749, 8.346, 10.583 False
265.276, 130.741, 8.345, 10.616 False
264.998, 130.734, 8.345, 10.649 False
264.720, 130.726, 8.345, 10.682 False
264.442, 130.718, 8.345, 10.715 False
264.164, 130.710, 8.344, 10.748 False
263.886, 130.702, 8.344, 10.781 False
263.608, 130.694, 8.344, 10.814 False
263.330, 130.686, 8.344, 10.847 False
263.052, 130.676, 8.343, 10.880 False
262.774, 130.667, 8.343, 10.913 False
262.496, 130.659, 8.343, 10.946 False
262.218, 130.650, 8.343, 10.979 False
261.940, 130.640, 8.342, 11.012 False
261.662, 130.631, 8.342, 11.045 False
261.384, 130.622, 8.342, 11.078 False
261.106, 130.613, 8.342, 11.111 False
260.828, 130.602, 8.341, 11.144 False
260.550, 130.592, 8.341, 11.177 False
260.273, 130.582, 8.341, 11.210 False
259.995, 130.572, 8.341, 11.243 False
259.717, 130.562, 8.341, 11.276 False
259.439, 130.552, 8.341, 11.309 False
259.161, 130.541, 8.341, 11.342 False
258.883, 130.531, 8.340, 11.375 False
258.606, 130.521, 8.340, 11.408 False
258.328, 130.510, 8.340, 11.441 False
258.050, 130.499, 8.340, 11.474 False
257.772, 130.488, 8.340, 11.507 False
257.494, 130.477, 8.339, 11.540 False
257.217, 130.466, 8.339, 11.573 False
256.939, 130.455, 8.339, 11.606 False
256.661, 130.444, 8.339, 11.639 False
256.383, 130.433, 8.339, 11.672 False
256.106, 130.421, 8.339, 11.705 False
255.828, 130.410, 8.339, 11.738 False
255.550, 130.399, 8.338, 11.771 False
255.273, 130.387, 8.338, 11.804 False
254.995, 130.376, 8.338, 11.837 False
254.717, 130.365, 8.338, 11.870 False
254.439, 130.353, 8.338, 11.903 False
254.162, 130.342, 8.338, 11.936 False
253.884, 130.330, 8.338, 11.969 False
253.606, 130.318, 8.338, 12.002 False
253.329, 130.307, 8.337, 12.035 False
253.051, 130.295, 8.337, 12.068 False
252.773, 130.283, 8.337, 12.101 False
252.496, 130.272, 8.337, 12.134 False
252.218, 130.260, 8.337, 12.167 False
251.940, 130.248, 8.337, 12.200 False
251.663, 130.236, 8.337, 12.233 False
251.385, 130.224, 8.337, 12.266 False
251.108, 130.212, 8.337, 12.299 False
250.830, 130.200, 8.337, 12.332 False
250.552, 130.188, 8.336, 12.365 False
250.275, 130.176, 8.336, 12.398 False
249.997, 130.164, 8.336, 12.431 False
249.719, 130.152, 8.336, 12.464 False
249.442, 130.140, 8.336, 12.497 False
249.164, 130.128, 8.336, 12.530 False
248.887, 130.116, 8.336, 12.563 False
248.609, 130.104, 8.336, 12.596 False
248.331, 130.092, 8.336, 12.629 False
248.054, 130.080, 8.336, 12.662 False
247.776, 130.068, 8.336, 12.695 False
247.499, 130.056, 8.336, 12.728 False
247.221, 130.044, 8.336, 12.761 False
246.943, 130.032, 8.336, 12.794 False
246.666, 130.020, 8.335, 12.827 False
246.388, 130.008, 8.335, 12.860 False
246.111, 129.996, 8.335, 12.893 False
245.833, 129.984, 8.335, 12.926 False
245.555, 129.973, 8.335, 12.959 False
245.278, 129.961, 8.335, 12.992 False
245.000, 129.949, 8.335, 13.025 False
244.723, 129.938, 8.335, 13.058 False
244.445, 129.926, 8.335, 13.091 False
244.168, 129.914, 8.335, 13.124 False
243.890, 129.903, 8.335, 13.157 False
243.612, 129.891, 8.335, 13.190 False
243.335, 129.880, 8.335, 13.223 False
243.057, 129.868, 8.335, 13.256 False
242.780, 129.857, 8.335, 13.289 False
242.502, 129.845, 8.335, 13.322 False
242.225, 129.834, 8.335, 13.355 False
241.947, 129.823, 8.335, 13.388 False
241.669, 129.812, 8.335, 13.421 False
241.392, 129.801, 8.335, 13.454 False
241.114, 129.789, 8.334, 13.487 False
240.837, 129.778, 8.334, 13.520 False
240.559, 129.767, 8.334, 13.553 False
240.281, 129.756, 8.334, 13.586 False
240.004, 129.746, 8.334, 13.619 False
239.726, 129.735, 8.334, 13.652 False
239.449, 129.724, 8.334, 13.685 False
239.171, 129.713, 8.334, 13.718 False
238.893, 129.703, 8.334, 13.751 False
238.616, 129.693, 8.334, 13.784 False
238.338, 129.683, 8.334, 13.817 False
238.061, 129.673, 8.334, 13.850 False
237.783, 129.662, 8.334, 13.883 False
237.505, 129.652, 8.334, 13.916 False
237.228, 129.642, 8.334, 13.949 False
236.950, 129.632, 8.334, 13.982 False
236.672, 129.623, 8.334, 14.015 False
236.395, 129.613, 8.334, 14.048 False
236.117, 129.603, 8.334, 14.081 False
235.840, 129.594, 8.334, 14.114 False
235.562, 129.584, 8.334, 14.147 False
235.284, 129.575, 8.334, 14.180 False
235.007, 129.565, 8.334, 14.213 False
234.729, 129.556, 8.334, 14.246 False
234.451, 129.547, 8.334, 14.279 False
234.174, 129.538, 8.334, 14.312 False
233.896, 129.529, 8.334, 14.345 False
233.618, 129.520, 8.334, 14.378 False
233.341, 129.511, 8.334, 14.411 False
233.063, 129.502, 8.334, 14.444 False
232.785, 129.493, 8.334, 14.477 False
232.508, 129.484, 8.334, 14.510 False
232.230, 129.476, 8.334, 14.543 False
231.952, 129.467, 8.334, 14.576 False
231.675, 129.459, 8.334, 14.609 False
231.397, 129.450, 8.334, 14.642 False
231.120, 129.442, 8.334, 14.675 False
230.842, 129.434, 8.334, 14.708 False
230.564, 129.426, 8.334, 14.741 False
230.287, 129.419, 8.333, 14.774 False
230.009, 129.411, 8.333, 14.807 False
229.731, 129.403, 8.333, 14.840 False
229.454, 129.396, 8.333, 14.873 False
229.176, 129.388, 8.333, 14.906 False
228.898, 129.381, 8.333, 14.939 False
228.620, 129.373, 8.333, 14.972 False
228.343, 129.366, 8.333, 15.005 False
228.065, 129.359, 8.333, 15.038 False
227.787, 129.352, 8.333, 15.071 False
227.510, 129.345, 8.333, 15.104 False
227.232, 129.338, 8.333, 15.137 False
226.954, 129.331, 8.333, 15.170 False
226.677, 129.325, 8.333, 15.203 False
226.399, 129.318, 8.333, 15.236 False
226.121, 129.312, 8.333, 15.269 False
225.843, 129.305, 8.333, 15.302 False
225.566, 129.299, 8.333, 15.335 False
225.288, 129.293, 8.333, 15.368 False
225.010, 129.287, 8.333, 15.401 False
224.733, 129.280, 8.333, 15.434 False
224.455, 129.274, 8.333, 15.467 False
224.177, 129.269, 8.333, 15.500 False
223.900, 129.263, 8.333, 15.533 False
223.622, 129.257, 8.333, 15.566 False
223.344, 129.251, 8.333, 15.599 False
223.066, 129.246, 8.333, 15.632 False
222.789, 129.240, 8.333, 15.665 False
222.511, 129.235, 8.333, 15.698 False
222.233, 129.230, 8.333, 15.731 False
221.955, 129.225, 8.333, 15.764 False
221.678, 129.220, 8.333, 15.797 False
221.400, 129.215, 8.333, 15.830 False
221.122, 129.210, 8.333, 15.863 False
220.844, 129.205, 8.333, 15.896 False
220.567, 129.200, 8.333, 15.929 False
220.289, 129.195, 8.333, 15.962 False
220.011, 129.191, 8.333, 15.995 False
219.733, 129.186, 8.333, 16.028 False
219.456, 129.182, 8.333, 16.061 False
219.178, 129.178, 8.333, 16.094 False
218.900, 129.174, 8.333, 16.127 False
218.623, 129.170, 8.333, 16.160 False
218.345, 129.166, 8.333, 16.193 False
218.067, 129.163, 8.333, 16.226 False
217.789, 129.159, 8.333, 16.259 False
217.512, 129.155, 8.333, 16.292 False
217.234, 129.152, 8.333, 16.325 False
216.956, 129.148, 8.333, 16.358 False
216.678, 129.145, 8.333, 16.391 False
216.401, 129.142, 8.333, 16.424 False
216.123, 129.139, 8.333, 16.457 False
215.845, 129.136, 8.333, 16.490 False
215.567, 129.133, 8.333, 16.523 False
215.290, 129.130, 8.333, 16.556 False
215.012, 129.127, 8.333, 16.589 False
214.734, 129.124, 8.333, 16.622 False
214.456, 129.122, 8.333, 16.655 False
214.178, 129.119, 8.333, 16.688 False
213.901, 129.117, 8.333, 16.721 False
213.623, 129.114, 8.333, 16.754 False
213.345, 129.112, 8.333, 16.787 False
213.067, 129.110, 8.333, 16.820 False
212.790, 129.108, 8.333, 16.853 False
212.512, 129.106, 8.333, 16.886 False
212.234, 129.104, 8.333, 16.919 False
211.956, 129.102, 8.333, 16.952 False
211.678, 129.100, 8.333, 16.985 False
211.401, 129.098, 8.333, 17.018 False
211.123, 129.097, 8.333, 17.051 False
210.845, 129.095, 8.333, 17.084 False
210.567, 129.094, 8.333, 17.117 False
210.290, 129.092, 8.333, 17.150 False
210.012, 129.091, 8.333, 17.183 False
209.734, 129.090, 8.333, 17.216 False
209.456, 129.088, 8.333, 17.249 False
209.178, 129.087, 8.333, 17.282 False
208.901, 129.086, 8.333, 17.315 False
208.623, 129.086, 8.333, 17.348 False
208.345, 129.085, 8.333, 17.381 False
208.067, 129.084, 8.333, 17.414 False
207.790, 129.083, 8.333, 17.447 False
207.512, 129.082, 8.333, 17.480 False
207.234, 129.082, 8.333, 17.513 False
206.956, 129.081, 8.333, 17.546 False
206.679, 129.081, 8.333, 17.579 False
206.401, 129.081, 8.333, 17.612 False
206.123, 129.080, 8.333, 17.645 False
205.845, 129.080, 8.333, 17.678 False
205.567, 129.080, 8.333, 17.711 False
205.290, 129.080, 8.333, 17.744 False
205.012, 129.080, 8.333, 17.777 False
204.734, 129.080, 8.333, 17.810 False
204.456, 129.080, 8.333, 17.843 False
204.179, 129.080, 8.333, 17.876 False
203.901, 129.080, 8.333, 17.909 False
203.623, 129.081, 8.333, 17.942 False
203.345, 129.081, 8.333, 17.975 False
203.067, 129.081, 8.333, 18.008 False
202.790, 129.082, 8.333, 18.041 False
202.512, 129.083, 8.333, 18.074 False
202.234, 129.083, 8.333, 18.107 False
201.956, 129.084, 8.333, 18.140 False
201.679, 129.085, 8.333, 18.173 False
201.401, 129.085, 8.333, 18.206 False
201.123, 129.086, 8.333, 18.239 False
200.845, 129.087, 8.333, 18.272 False
200.567, 129.088, 8.333, 18.305 False
200.290, 129.089, 8.333, 18.338 False
200.012, 129.090, 8.333, 18.371 False
199.734, 129.091, 8.333, 18.404 False
199.456, 129.093, 8.333, 18.437 False
199.179, 129.094, 8.333, 18.470 False
198.901, 129.095, 8.333, 18.503 False
198.623, 129.096, 8.333, 18.536 False
198.345, 129.098, 8.333, 18.569 False
198.068, 129.100, 8.333, 18.602 False
197.790, 129.102, 8.333, 18.635 False
197.512, 129.103, 8.333, 18.668 False
197.234, 129.105, 8.333, 18.701 False
196.956, 129.107, 8.333, 18.734 False
196.679, 129.109, 8.333, 18.767 False
196.401, 129.111, 8.333, 18.800 False
196.123, 129.113, 8.333, 18.833 False
195.845, 129.115, 8.333, 18.866 False
195.568, 129.117, 8.333, 18.899 False
195.290, 129.119, 8.333, 18.932 False
195.012, 129.121, 8.333, 18.965 False
194.734, 129.124, 8.333, 18.998 False
194.456, 129.126, 8.333, 19.031 False
194.179, 129.128, 8.333, 19.064 False
193.901, 129.131, 8.333, 19.097 False
193.623, 129.133, 8.333, 19.130 False
193.345, 129.136, 8.333, 19.163 False
193.068, 129.138, 8.333, 19.196 False
192.790, 129.140, 8.333, 19.229 False
192.512, 129.143, 8.333, 19.262 False
192.234, 129.146, 8.333, 19.295 False
191.956, 129.148, 8.333, 19.328 False
191.679, 129.151, 8.333, 19.361 False
191.401, 129.153, 8.333, 19.394 False
191.123, 129.156, 8.333, 19.427 False
190.845, 129.159, 8.333, 19.460 False
190.568, 129.162, 8.333, 19.493 False
190.290, 129.164, 8.333, 19.526 False
190.012, 129.167, 8.333, 19.559 False
189.734, 129.170, 8.333, 19.592 False
189.457, 129.173, 8.333, 19.625 False
189.179, 129.176, 8.333, 19.658 False
188.901, 129.179, 8.333, 19.691 False
188.624, 129.182, 8.333, 19.724 False
188.346, 129.185, 8.333, 19.757 False
188.068, 129.188, 8.333, 19.790 False
187.790, 129.192, 8.333, 19.823 False
187.513, 129.195, 8.333, 19.856 False
187.235, 129.198, 8.333, 19.889 False
186.957, 129.202, 8.333, 19.922 False
186.679, 129.205, 8.333, 19.955 False
186.402, 129.208, 8.333, 19.988 False
186.124, 129.212, 8.333, 20.021 False
185.846, 129.215, 8.333, 20.054 False
185.568, 129.219, 8.333, 20.087 False
185.291, 129.222, 8.333, 20.120 False
185.013, 129.225, 8.333, 20.153 False
184.735, 129.229, 8.333, 20.186 False
184.457, 129.232, 8.333, 20.219 False
184.180, 129.236, 8.333, 20.252 False
183.902, 129.239, 8.333, 20.285 False
183.624, 129.243, 8.333, 20.318 False
183.347, 129.246, 8.333, 20.351 False
183.069, 129.250, 8.333, 20.384 False
182.791, 129.253, 8.333, 20.417 False
182.513, 129.257, 8.333, 20.450 False
182.236, 129.260, 8.333, 20.483 False
181.958, 129.264, 8.333, 20.516 False
181.680, 129.267, 8.333, 20.549 False
181.402, 129.271, 8.333, 20.582 False
181.125, 129.275, 8.333, 20.615 False
180.847, 129.278, 8.333, 20.648 False
180.569, 129.282, 8.333, 20.681 False
180.291, 129.285, 8.333, 20.714 False
180.014, 129.289, 8.333, 20.747 False
179.736, 129.292, 8.333, 20.780 False
179.458, 129.296, 8.333, 20.813 False
179.181, 129.299, 8.333, 20.846 False
178.903, 129.303, 8.333, 20.879 False
178.625, 129.307, 8.333, 20.912 False
178.347, 129.310, 8.333, 20.945 False
178.070, 129.314, 8.333, 20.978 False
177.792, 129.317, 8.333, 21.011 False
177.514, 129.321, 8.333, 21.044 False
177.236, 129.324, 8.333, 21.077 False
176.959, 129.328, 8.333, 21.110 False
176.681, 129.331, 8.333, 21.143 False
176.403, 129.335, 8.333, 21.176 False
176.125, 129.338, 8.333, 21.209 False
175.848, 129.342, 8.333, 21.242 False
175.570, 129.345, 8.333, 21.275 False
175.292, 129.349, 8.332, 21.308 False
175.015, 129.352, 8.326, 21.341 False
174.738, 129.356, 8.311, 21.374 False
174.461, 129.359, 8.292, 21.407 False
174.186, 129.363, 8.269, 21.440 False
173.911, 129.366, 8.245, 21.473 False
173.637, 129.369, 8.219, 21.506 False
173.364, 129.373, 8.194, 21.539 False
173.091, 129.376, 8.166, 21.572 False
172.820, 129.379, 8.140, 21.605 False
172.549, 129.383, 8.112, 21.638 False
172.280, 129.386, 8.085, 21.671 False
172.011, 129.389, 8.057, 21.704 False
171.743, 129.392, 8.030, 21.737 False
171.477, 129.395, 8.001, 21.770 False
171.211, 129.398, 7.974, 21.803 False
170.946, 129.402, 7.945, 21.836 False
170.682, 129.405, 7.917, 21.869 False
170.419, 129.408, 7.888, 21.902 False
170.156, 129.411, 7.859, 21.935 False
